datetime,open,high,low,close,volume,ema_30,ema_50,volume_20_sma,return_30,atr_14,atr_30_ma,atr_6
2020-01-01,164.5,170.9,163.0,170.35,3597777,,,,,,,
2020-01-03,169.8,169.8,164.0,165.15,2231107,,,,,,,
2020-01-05,164.55,164.55,160.0,160.5,2420889,,,,,,,
2020-01-07,162.5,165.4,158.45,162.4,4319420,,,,,,,
2020-01-09,164.55,169.5,163.1,168.65,5796969,,,,,,,
2020-01-13,169.4,175.5,168.05,173.65,6432414,,,,,,,
2020-01-15,174.3,177.1,172.7,176.0,3606736,,,,,,,6.163567078083208
2020-01-17,177.0,182.35,176.85,180.0,6393789,,,,,,,6.206667872415279
2020-01-19,180.0,180.2,173.15,174.0,2284994,,,,,,,6.389818121305731
2020-01-21,173.3,175.8,171.95,174.25,2551372,,,,,,,5.864754194406082
2020-01-23,175.55,178.85,174.7,177.5,3814247,,,,,,,5.613360313381999
2020-01-27,177.0,178.35,172.85,173.9,2671218,,,,,,,5.591528647941283
2020-01-29,174.55,175.8,170.1,171.45,2262898,,,,,,,5.611890977370097
2020-01-31,172.0,172.3,163.2,165.6,4296446,,,,,,,6.2531798243298224
2020-02-02,164.25,170.7,159.6,161.05,3345011,,,,,6.693047176734239,,7.1292145210072055
2020-02-04,163.5,169.6,160.5,168.4,16046107,,,,,6.949279326939369,,7.480477667667173
2020-02-06,169.9,170.8,163.2,164.0,7700059,,,,,7.016207536967095,,7.50153711766607
2020-02-10,163.6,164.5,159.65,161.4,5352832,,,,,6.800195729751624,,7.038755181545092
2020-02-12,161.7,162.7,160.0,161.25,3216286,,,,,6.402577515385046,,6.287407936463243
2020-02-14,161.8,163.25,158.3,159.05,1605188,,,4497287.95,,6.26522219272244,,6.057304166931298
2020-02-16,159.3,159.3,153.35,154.45,2621877,,,4448492.95,,6.236088760287537,,6.0389411573897025
2020-02-18,154.9,154.9,150.35,150.8,7848054,,,4729340.3,,6.083461397357262,,5.785270328301627
2020-02-20,150.6,159.2,149.75,158.0,6419252,,,4929258.45,,6.382496215177001,,6.407326486069172
2020-02-24,157.95,157.95,150.3,154.4,4846401,,,4955607.5,,6.497523154739831,,6.626074052736578
2020-02-26,153.7,158.0,145.5,150.3,13204288,,,5325973.45,,7.013388752370636,,7.61753339186925
2020-02-28,146.0,147.0,141.0,142.8,6020812,,,5305393.35,,7.207093629749461,,7.900915068861029
2020-03-01,145.0,145.8,134.55,136.3,7509876,,,5500550.35,,7.545088951752683,,8.46401484695696
2020-03-03,138.0,142.9,136.5,139.95,8112540,,,5586487.9,,7.467027840037129,,8.151067580962762
2020-03-05,140.65,142.65,131.25,135.3,8553815,,,5899928.95,,7.788290017576494,,8.695861208386399
2020-03-09,132.65,133.0,125.35,126.75,3080810,160.58666666666667,,5926400.85,,7.963075284423645,,8.905946376367393
2020-03-11,126.4,127.35,96.7,100.15,20454057,156.68752688172046,,6758391.35,-41.20927502201349,9.780298646960505,,12.545286836832386
2020-03-13,90.15,105.2,88.0,104.15,5393173,153.29800901838365,,6894489.1,-36.936118679987885,10.369507650145556,,13.323805431556845
2020-03-15,101.7,102.3,96.7,97.6,4868452,149.70458908171372,,7024766.8,-39.190031152647975,10.139501512362683,,12.341965486713137
2020-03-17,97.0,101.5,88.0,89.4,7921694,145.8139704312806,,7206029.2,-44.950738916256164,10.402317283995439,,12.535442920814932
2020-03-19,86.0,92.75,83.65,88.85,10553941,142.13887556474637,,7566475.7,-47.316928550252,10.301152243510403,,11.961703493187168
2020-03-23,83.0,83.9,73.4,78.55,4172131,138.036367463795,,6972776.9,-54.76533256550533,10.698633682355105,,12.5440721932383
2020-03-25,75.0,86.75,74.95,82.4,6754905,134.44692440161467,,6925519.2,-53.18181818181817,10.783169372930688,,12.419884953764758
2020-03-27,84.0,85.9,78.8,82.6,4871515,131.10196153699437,,6901453.35,-54.11111111111111,10.501964540238621,,11.532193809292924
2020-03-29,79.0,83.3,77.0,81.6,3774010,127.90828659912377,,6929339.55,-53.103448275862064,10.18272110923096,,10.659306301371357
2020-03-31,82.85,82.85,76.8,77.9,9806548,124.68194552821257,,7339407.55,-55.294117647058826,9.87015941236642,,9.890460857996619
2020-04-02,79.5,79.5,76.45,78.45,3754206,121.69923936510209,,7396024.0,-55.80281690140845,9.356502744793092,,8.749607837220136
2020-04-06,80.5,84.2,79.6,83.5,2423064,119.23477230928906,,7124774.5,-51.983898792409434,9.085932322913918,,8.249389583172102
2020-04-08,83.5,90.8,82.0,89.8,11090868,117.33575474094783,,7358355.3,-47.62321376494605,9.06455766905025,,8.341201365630878
2020-04-12,92.7,92.7,85.05,85.8,9360109,115.30118991895121,,7584040.7,-48.18840579710145,8.959163988308987,8.326854855371137,8.225955761547256
2020-04-14,87.5,89.9,86.0,88.15,6059059,113.54950024676081,,7226779.25,-45.265445513815585,8.598235789351891,8.390361142458392,7.538070763043217
2020-04-16,88.75,99.5,88.7,98.2,24119851,112.55920990826013,,8131731.2,-41.68646080760096,8.802050165907,8.45212017042398,8.173566065122385
2020-04-20,101.0,101.7,91.25,91.95,10696894,111.22958346256594,,8291082.1,-43.93292682926829,8.923787370056399,8.51570616486029,8.553058190933701
2020-04-22,91.1,96.25,89.95,93.25,10213122,110.0696103359488,,8396111.2,-42.22428748451053,8.730435605996714,8.58004749406846,8.17747717675843
2020-04-24,93.0,93.5,89.55,89.95,2644092,108.77157095943598,,8100625.05,-44.21705426356589,8.378951936186976,8.645926641428524,7.472786141119034
2020-04-26,91.0,92.45,89.15,89.7,3489867,107.54114702656913,131.791,8121077.9,-43.60264067903176,8.006301122229573,8.70396260574543,6.777230067001793
2020-04-28,90.9,96.8,89.2,95.65,14474170,106.77397625066146,130.37370588235294,7822083.55,-38.07057300097117,7.976547971212877,8.761977912776274,6.914373459144999
2020-04-30,97.5,103.3,95.75,96.3,17848226,106.098235847393,129.03748212226066,8444836.2,-36.14058355437666,7.952678071910654,8.824285135261386,7.036989110619734
2020-05-04,93.5,93.5,84.15,85.7,15966537,104.78222063143217,127.33797301942691,8999740.45,-45.75949367088607,8.258981316054413,8.886834638623965,7.889222625186995
2020-05-06,84.0,90.5,81.05,89.65,24060389,103.8059483326301,125.86001329317487,9806675.2,-41.93652849740932,8.34576267055264,8.948442622484391,8.149368730542248
2020-05-08,91.4,92.9,88.8,90.1,9166012,102.92169360149268,124.45765983069742,9737278.75,-40.05322687957419,8.03684625432128,8.982557872549416,7.474438176000725
2020-05-10,91.2,94.35,90.6,93.1,9497629,102.28803594978348,123.227947680474,10003553.65,-34.80392156862746,7.761686040560053,9.001044286243102,6.937008080289612
2020-05-12,92.9,96.5,88.0,94.4,16060913,101.77913040463616,122.09743992829856,10468854.05,-30.74101247248716,7.8152673914534425,9.010050234233127,7.197516320330948
2020-05-14,91.9,94.7,90.55,91.7,10925347,101.12886392691772,120.90538346052215,10771545.65,-34.47659878528045,7.5495734273976485,9.01280175381181,6.689581356850735
2020-05-18,92.5,95.9,89.7,91.8,26280535,100.52700173808432,119.763995873835,11896871.9,-32.15077605321508,7.451847012724042,9.001586986983396,6.607982378723524
2020-05-20,93.5,94.4,89.0,91.85,29512462,99.96719517433695,118.66932936897874,12882167.6,-27.534516765286,7.3034130844389935,8.979598246983908,6.406647694562795
2020-05-22,91.5,93.0,89.85,90.35,6964251,99.34673096954103,117.55876743294036,13042669.85,-9.78532201697455,7.003222558077132,8.887029044021126,5.8638634460038865
2020-05-26,91.7,95.55,90.5,94.85,13503553,99.05661929408677,116.66822753360937,13596694.3,-8.92942870859339,6.873003823002836,8.770478916449706,5.753217901980096
2020-05-28,95.5,100.8,94.45,97.1,25907772,98.93038579124247,115.90084606170312,14337539.5,-0.5122950819672178,6.83526504503235,8.660337700872025,5.852682810820153
2020-06-01,99.2,106.55,98.55,103.95,29999922,99.25423186922683,115.43218543183241,15369530.15,16.2751677852349,7.0238009546011195,8.547720489892216,6.452241833311368
2020-06-03,104.9,109.75,101.8,102.7,25438034,99.47653949056703,114.93288404234879,16338478.9,15.588069780529,7.090539539365697,8.440700066420726,6.701870330884417
2020-06-05,104.85,105.25,102.5,104.7,12381783,99.81353694278852,114.5315944720606,15751575.5,33.29089751750478,6.777972055881823,8.310011345538284,6.04322057816399
2020-06-07,106.85,109.5,105.55,106.35,14655540,100.23524423680216,114.21074763001901,15949507.8,29.065533980582515,6.635618844059349,8.171759661242572,5.836015916961866
2020-06-09,106.95,108.3,103.65,105.65,16293884,100.5845833182988,113.87503203668494,16253545.9,27.90556900726393,6.492792524930822,8.038120594065644,5.638345618433862
2020-06-11,106.85,109.2,97.5,106.65,18811813,100.97590052356985,113.59169744701103,17061931.95,30.698529411764717,6.867161078777293,7.927601926383856,6.648625518511748
2020-06-15,110.0,112.6,104.15,105.8,27011656,101.28713274785568,113.28614068438316,18238021.4,35.81514762516045,6.9809052060706565,7.831293452840664,6.948855631398192
2020-06-17,105.1,107.75,104.5,106.05,14792877,101.59441450605854,113.00237046146617,18253956.75,35.18164435946463,6.712915083396829,7.7431738641274555,6.332377925857856
2020-06-19,106.5,109.9,106.0,109.0,13632267,102.07219421534509,112.84541475709496,18043158.8,30.53892215568863,6.510945028154603,7.6573409543021445,5.9269806365761095
2020-06-21,110.45,113.35,108.8,111.9,12641511,102.70624620145186,112.80833966858144,17876907.5,24.61024498886415,6.370199671033119,7.567529021034907,5.6974834070117035
2020-06-23,113.25,114.35,107.2,108.75,17903104,103.0961658013582,112.64918909334295,17569043.25,26.74825174825175,6.426149913416718,7.483095218538498,5.939569907393067
2020-06-25,108.7,114.95,107.25,111.0,22147475,103.60609058836735,112.58451501125109,18218116.4,25.9217243335224,6.517518634714185,7.413737980050574,6.232975328388314
2020-06-29,111.0,111.0,107.2,108.0,10326254,103.8895686149243,112.40473010884908,18259547.65,9.979633401221989,6.322658760851875,7.331091599882071,5.827478973241195
2020-07-01,108.8,111.7,108.35,110.85,9806017,104.33862870428403,112.34376030065891,17946802.85,20.55464926590538,6.134652805297194,7.23812044772343,5.472898804006701
2020-07-03,111.75,114.85,111.5,114.25,9011680,104.97807201368508,112.41851479867229,17851119.5,22.520107238605892,5.981668947963439,7.146494892455654,5.227415473639689
2020-07-05,114.8,118.2,114.7,117.8,10584603,105.8052931740925,112.62955343401849,17066322.9,30.961645358532518,5.8361003069124004,7.061733171479835,5.014512752779605
2020-07-07,117.8,119.6,114.9,116.0,12475121,106.4630161951188,112.76172780915502,16214455.85,29.319955406911923,5.7547169684567905,6.986680366354077,4.962093931531181
2020-07-09,116.5,117.2,112.75,113.2,9907433,106.89766031156275,112.77891495389404,16361614.95,18.348144276006263,5.661274144587231,6.909504572133221,4.876744903433392
2020-07-13,114.35,115.25,110.0,110.45,7781955,107.12684351726838,112.68758495570212,16075535.05,14.693665628245078,5.631824622064926,6.832142790471696,4.93895411019242
2020-07-15,110.85,114.8,108.75,109.45,13369863,107.27672458067043,112.56062083979224,15448639.6,27.712952158693117,5.661763012116014,6.745568847007083,5.124128484687996
2020-07-17,110.0,111.2,107.75,109.5,7812673,107.42016170449816,112.44059649313373,14339277.15,22.141662018962617,5.503442490552699,6.6508248410070845,4.845106995826251
2020-07-19,110.0,113.3,109.1,109.75,7584173,107.57047385259506,112.3350829051677,13446584.1,21.80910099889013,5.410154821871116,6.563268459925412,4.737589139186073
2020-07-21,110.8,112.25,107.0,109.65,12675317,107.704636829847,112.22978553633759,13461260.8,17.776584317937715,5.398694129098481,6.484502062876694,4.822990965209435
2020-07-23,110.0,111.2,108.35,109.0,10208739,107.78820864727624,112.10312728001064,13238920.75,15.466101694915245,5.216333341927834,6.397870927892508,4.494159086696065
2020-07-27,109.35,111.35,105.9,110.75,12673166,107.97929196035518,112.05006346510827,13057884.85,20.774263904034896,5.233050307995393,6.320653490579098,4.65346592616103
2020-07-29,110.75,112.0,107.7,108.3,9384385,107.9999828016226,111.90300215275109,12586513.45,17.97385620915033,5.1663056454582685,6.244468778336906,4.594554932125226
2020-07-31,107.95,109.45,107.2,108.25,3424305,108.0161129434534,111.7597471663687,11407145.9,17.855198693522055,4.957713088113517,6.16627877845939,4.203795741713735
2020-08-02,108.9,110.75,107.55,108.1,3888162,108.0215250116177,111.61622766964835,10861910.15,19.645821804095178,4.83200265724252,6.093904781764904,4.036496438920283
2020-08-04,108.85,117.75,108.85,115.9,30229781,108.5298137205456,111.78421874142686,11691785.85,22.192936215076454,5.176551248172859,6.037356362603904,4.972080424056276
2020-08-06,115.8,124.95,111.0,123.55,46622108,109.49885799663944,112.24562192803756,13390815.7,27.2399588053553,5.803912479258172,6.002977943744765,6.468400431067498
2020-08-10,123.45,129.45,122.8,126.05,21811497,110.56667360975948,112.78697008772237,13586235.35,21.260221260221247,5.8644087565845044,5.9643315371442105,6.498667027199087
2020-08-12,124.7,133.7,123.6,131.85,22425777,111.9397914413879,113.53453988820385,13600150.45,28.38364167478091,6.167236639174325,5.933554773804499,7.098889210973451
2020-08-14,131.95,134.4,128.6,129.95,11955412,113.10174038065321,114.17828342199978,13681608.35,24.116523400191014,6.140982454592297,5.9123217870948475,6.8824076693068825
2020-08-16,131.6,132.5,128.4,129.35,7619790,114.15001519480462,114.77325269956843,13572297.0,21.626704278326294,5.995079325172801,5.89097046979863,6.418673046144727
