datetime,open,high,low,close,volume,ema_30,ema_50,volume_20_sma,return_30,atr_14,atr_30_ma,atr_6
2020-01-01 05:30:00,55.61,56.34,55.19,55.65,487449,,,,,,,
2020-01-02 05:30:00,55.98,59.17,55.56,58.06,2297421,,,,,,,
2020-01-03 05:30:00,58.1,58.22,56.68,57.11,859104,,,,,,,
2020-01-06 05:30:00,57.11,57.22,55.01,55.16,797076,,,,,,,
2020-01-07 05:30:00,56.0,56.61,54.68,54.98,803475,,,,,,,
2020-01-08 05:30:00,54.52,55.67,54.04,54.64,543357,,,,,,,
2020-01-09 05:30:00,55.11,56.11,55.11,55.68,571968,,,,,,,1.914742354419774
2020-01-10 05:30:00,56.44,58.0,54.69,57.21,2785959,,,,,,,2.237307233005139
2020-01-13 05:30:00,57.33,59.43,57.0,58.26,2630295,,,,,,,2.2791551919291915
2020-01-14 05:30:00,58.12,60.54,57.91,59.04,2681946,,,,,,,2.35168635119319
2020-01-15 05:30:00,58.99,60.56,58.56,59.91,1807272,,,,,,,2.2817820194892957
2020-01-16 05:30:00,60.11,61.16,60.11,60.48,1327950,,,,,,,2.0830747366209943
2020-01-17 05:30:00,60.78,61.53,60.56,60.74,770517,,,,,,,1.8891451163810684
2020-01-20 05:30:00,61.11,61.56,60.67,60.88,1085787,,,,,,,1.705452285832338
2020-01-21 05:30:00,60.78,60.88,60.0,60.32,963324,,,,,1.770123408498449,,1.5562565623205211
2020-01-22 05:30:00,60.56,61.0,58.73,59.11,930861,,,,,1.8233377684308845,,1.6834706952130205
2020-01-23 05:30:00,59.44,59.98,58.78,59.43,561555,,,,,1.7592259570025912,,1.5982847158814206
2020-01-24 05:30:00,59.56,61.44,59.24,60.68,1961469,,,,,1.8031794545215065,,1.703304163779282
2020-01-27 05:30:00,60.72,61.73,59.79,60.16,1749690,,,,,1.8164476847640454,,1.7442930550684759
2020-01-28 05:30:00,60.12,60.67,59.67,60.09,577458,,,1309696.65,,1.7392446205625627,,1.6162359133854305
2020-01-29 05:30:00,60.23,60.66,59.69,60.18,587493,,,1314698.85,,1.6681495749202415,,1.5056452757336956
2020-01-30 05:30:00,60.33,60.34,59.02,59.44,552060,,,1227430.8,,1.636634536817318,,1.4740168995699185
2020-01-31 05:30:00,60.0,60.0,59.07,59.27,381033,,,1203527.25,,1.5738672987359177,,1.3816747372214895
2020-02-01 05:30:00,60.01,60.86,57.92,58.51,1199727,,,1223659.8,,1.6931398696942026,,1.6453761712151216
2020-02-03 05:30:00,58.67,59.09,57.57,58.18,515826,,,1209277.35,,1.6782598618814197,,1.6242139405414717
2020-02-04 05:30:00,58.22,59.29,58.22,58.81,379503,,,1201084.65,,1.6301210682936738,,1.5376037171355588
2020-02-05 05:30:00,59.44,59.44,58.67,58.89,335313,,,1189251.9,,1.5582131706537734,,1.4085423491284925
2020-02-06 05:30:00,58.86,62.0,58.86,60.78,3551310,,,1227519.45,,1.6888633471972618,,1.699234742973726
2020-02-07 05:30:00,61.33,65.56,61.11,63.74,7933689,,,1492689.15,,1.9413607592716275,,2.2158294464466333
2020-02-10 05:30:00,64.17,64.72,62.78,63.39,2306610,58.95933333333334,,1473922.35,,1.941250734950909,,2.1696242927759712
2020-02-11 05:30:00,63.89,64.48,63.0,63.27,1643184,59.23744086021506,,1465717.95,13.692722371967658,1.9043045369955467,,2.054200663186897
2020-02-12 05:30:00,62.78,62.78,59.39,59.91,2680209,59.28083177245925,,1533330.9,3.1863589390285885,2.0611973146108085,,2.35957259140627
2020-02-13 05:30:00,59.9,59.9,57.46,57.71,1331469,59.17948778713931,,1561378.5,1.0506040973559783,2.0918281656796585,,2.3746880464380333
2020-02-14 05:30:00,57.99,59.33,57.8,58.16,1057599,59.11371438151742,,1559969.1,5.4387237128353805,2.0549277225170277,,2.2485993115196834
2020-02-17 05:30:00,58.11,58.53,55.83,56.29,952236,58.9315392601292,,1559414.7,2.3826846125863943,2.105037449132287,,2.3239859148220723
2020-02-18 05:30:00,56.11,56.88,54.73,56.4,1299924,58.76821414657248,,1577867.85,3.221083455344065,2.108508474157353,,2.2949390861352783
2020-02-19 05:30:00,56.34,57.66,56.21,57.28,880857,58.67220033066458,,1593832.95,2.8735632183908066,2.0579644655737206,,2.1539169466386165
2020-02-20 05:30:00,57.28,57.78,56.67,57.25,785331,58.58044547062171,,1535026.05,0.06991784653032074,1.985588703845562,,1.9797259937986698
2020-02-24 05:30:00,57.22,58.29,56.89,57.19,910350,58.49073931122676,,1493059.05,-1.8365945760384528,1.9410987170346854,,1.8830102381426956
2020-02-25 05:30:00,57.34,57.37,55.79,56.34,611577,58.35198193630891,,1494765.0,-4.57317073170731,1.913788471617962,,1.8324672658037573
2020-02-26 05:30:00,56.11,56.11,55.0,55.23,792324,58.15056374686963,,1505006.55,-7.811717576364552,1.8705738989953833,,1.7503335061800978
2020-02-27 05:30:00,55.5,55.76,51.82,52.14,2974041,57.76278544061998,,1626105.6,-13.789682539682534,2.025828319362867,,2.1154849559446594
2020-02-28 05:30:00,51.11,51.67,50.01,50.33,2450925,57.283250896063855,,1729600.2,-17.13862364175174,2.0336155943142393,,2.1179052735166843
2020-03-02 05:30:00,50.78,51.66,50.44,50.82,1413531,56.86626696728555,,1740290.4,-16.52431011826544,1.9811916889944094,1.8618957546342634,1.9865360029652233
2020-03-03 05:30:00,50.99,51.24,50.25,50.62,1086561,56.46328200165422,,1768827.15,-16.08090185676393,1.9075681125951096,1.8664772447708187,1.8203921549633517
2020-03-04 05:30:00,50.57,50.91,47.37,48.76,2459295,55.966296066063634,,1872816.75,-17.50972762645915,2.028477122935696,1.8733152232543124,2.1070718488948432
2020-03-05 05:30:00,48.45,49.33,47.91,48.08,1215351,55.457502771478886,,1916818.65,-19.09809860339896,1.9835277548162284,1.8807919498481,1.9925337757588744
2020-03-06 05:30:00,47.22,47.22,45.57,46.14,1996920,54.85637356041573,,1839099.15,-23.961766644693473,2.022324472300449,1.888096783774065,2.078794525740386
2020-03-09 05:30:00,45.54,45.54,43.67,44.43,2448783,54.183704298453435,,1564853.85,-26.146941489361698,2.0552400160560147,1.8960565281504638,2.1440057567600164
2020-03-11 05:30:00,44.33,45.24,43.33,43.46,1366821,53.491852408230635,56.77179999999999,1517864.4,-27.67515393576302,2.0445835241493215,1.906234491603356,2.1049996538857436
2020-03-12 05:30:00,42.73,42.73,39.56,40.18,2219751,52.63302322060286,56.12114117647059,1546692.75,-33.23363243602526,2.180454393276919,1.9233113188819118,2.404199255732248
2020-03-13 05:30:00,39.0,43.8,36.11,40.92,2413215,51.87734430314461,55.52501799307958,1533343.05,-31.15746971736204,2.583189398320787,1.954863147598694,3.2852467245616612
2020-03-16 05:30:00,40.56,40.56,38.34,39.11,1740015,51.053644670683674,54.88129179727254,1553770.35,-34.01383499240763,2.582956649184728,1.988499459280321,3.1676966336829997
2020-03-17 05:30:00,38.11,39.11,37.56,37.84,1357389,50.201151466123434,54.21300584443832,1568759.85,-35.32729447957613,2.5076921899763818,2.015651203289727,2.8980633818879733
